link,player,season,age,tm,lg,pos,g,gs,FirstSeasonMP,fg,fga,fgpercent,x3p,x3pa,x3ppercent,x2p,x2pa,x2ppercent,efgpercent,ft,fta,ftpercent,orb,drb,trb,ast,stl,blk,tov,pf,pts,SeasonNumber_1,SeasonNumberAdj,CumSumSeasonAdj,SeasonNumber,mp,games,games_started,NumberOfSeasons,status,LastSeason,DraftYear,PickNumber,Team,College,wprev,w_lpercentprev,wcur,w_lpercentcur
/players/w/willish03.html,Shawne Williams,2006-07,20,IND,NBA,SG,46,3,12.1,1.6,3.5,0.469,0.4,1.1,0.365,1.2,2.3,0.519,0.528,0.2,0.4,0.55,0.7,1.1,1.8,0.5,0.1,0.2,0.5,1.5,3.9,1,0,0,1,5374.2,314,58,7,2,2014-15,2006,17,IND,Memphis,47.2,0.5756,45.8,0.5586
/players/w/willish02.html,Shelden Williams,2006-07,23,ATL,NBA,PF,81,31,18.7,2,4.5,0.455,0,0,0.5,2,4.5,0.454,0.458,1.4,1.8,0.764,1.6,3.8,5.4,0.5,0.6,0.5,1.2,2.5,5.5,1,0,0,1,5589.5,361,104,6,2,2011-12,2006,5,ATL,Duke,27,0.3292,26.4,0.322
/players/a/afflaar01.html,Arron Afflalo,2007-08,22,DET,NBA,SG,75,9,12.9,1.3,3.2,0.411,0.1,0.6,0.208,1.2,2.6,0.461,0.432,0.9,1.2,0.782,0.5,1.3,1.8,0.7,0.4,0.1,0.5,1.1,3.7,1,0,0,1,20829.5,762,537,11,2,2017-18,2007,27,DET,UCLA,55,0.6708,56.8,0.6928
/players/a/ahearbl01.html,Blake Ahearn,2007-08,23,MIA,NBA,PG,12,0,14.8,1.3,4.8,0.263,0.8,2.8,0.294,0.4,1.9,0.217,0.351,2.5,2.6,0.968,0.1,1.5,1.6,1.6,0.5,0,1.3,1.7,5.8,1,0,0,1,226.50000000000003,19,0,3,2,2011-12,NA,61,NA,NA,44.4,0.5416,42.4,0.5172
/players/a/allrela01.html,Lance Allred,2007-08,26,CLE,NBA,C,3,0,3.3,0.3,1.3,0.25,0,0,NA,0.3,1.3,0.25,0.25,0.3,0.7,0.5,0,0.3,0.3,0,0,0,0,0.3,1,1,0,0,1,9.899999999999999,3,0,1,2,2007-08,NA,61,NA,NA,38.8,0.4732,44.4,0.5416
/players/a/almonmo01.html,Morris Almond,2007-08,22,UTA,NBA,SG,9,0,4.3,0.4,1.7,0.267,0.1,0.4,0.25,0.3,1.2,0.273,0.3,0.4,0.7,0.667,0,0.2,0.2,0.3,0.1,0,0.2,0.6,1.4,1,0,0,1,360.9,38,1,3,2,2011-12,2007,25,UTA,Rice University,41.4,0.5048,42.8,0.522
/players/a/anthojo01.html,Joel Anthony,2007-08,25,MIA,NBA,PF,24,1,20.8,1.2,2.5,0.467,0,0,NA,1.2,2.5,0.467,0.467,1.2,2,0.592,1.6,2.3,3.9,0.1,0.4,1.3,0.7,2.3,3.5,1,0,0,1,7054.3,490,110,10,2,2016-17,NA,61,NA,NA,44.4,0.5416,42.4,0.5172
/players/b/belinma01.html,Marco Belinelli,2007-08,21,GSW,NBA,SG,33,0,7.3,1.1,2.8,0.387,0.5,1.2,0.39,0.6,1.6,0.385,0.473,0.2,0.3,0.778,0.1,0.3,0.4,0.5,0.2,0,0.4,0.5,2.9,1,0,0,1,19453.7,855,219,13,1,2019-20,2007,18,GSW,,37,0.4512,39,0.4756
/players/b/breweco01.html,Corey Brewer,2007-08,21,MIN,NBA,SF,79,35,22.8,2.3,6.2,0.374,0.1,0.5,0.194,2.2,5.7,0.389,0.382,1.1,1.4,0.8,1,2.7,3.7,1.4,1,0.3,1.1,2.4,5.8,1,0,0,1,18739.100000000002,814,310,12,2,2018-19,1998,51,MIA,Oklahoma,43.6,0.5316,37.8,0.4608
/players/b/brookaa01.html,Aaron Brooks,2007-08,23,HOU,NBA,PG,51,0,11.9,1.8,4.4,0.413,0.7,2.1,0.33,1.1,2.3,0.491,0.493,0.8,1,0.857,0.3,0.8,1.1,1.7,0.3,0.1,0.9,1.4,5.2,1,0,0,1,13447.6,645,183,10,2,2017-18,2007,26,HOU,Oregon,45,0.5488,47.4,0.5782
/players/c/chandwi01.html,Wilson Chandler,2007-08,20,NYK,NBA,SF,35,16,19.6,3,6.9,0.438,0.3,0.9,0.3,2.8,6.1,0.458,0.457,1,1.5,0.63,1.1,2.5,3.6,0.9,0.4,0.5,0.8,2.4,7.3,1,0,0,1,20294.3,676,483,12,1,2019-20,2007,23,NYK,DePaul,33,0.4022,30.2,0.368
/players/c/conlemi01.html,Mike Conley,2007-08,20,MEM,NBA,PG,53,46,26.1,3.6,8.3,0.428,0.6,1.7,0.33,3,6.6,0.453,0.462,1.7,2.3,0.732,0.4,2.2,2.6,4.2,0.8,0,1.7,1.6,9.4,1,0,0,1,26883.7,829,793,13,1,2019-20,2007,4,MEM,Ohio State,38.8,0.4732,37.6,0.4586
/players/c/cookda02.html,Daequan Cook,2007-08,20,MIA,NBA,SG,59,19,24.4,3.3,8.7,0.381,1.3,4,0.332,2,4.7,0.424,0.458,0.8,1,0.825,0.3,2.7,3,1.3,0.4,0.2,1.1,2.7,8.8,1,0,0,1,5994.1,328,49,6,2,2012-13,2007,21,PHI,Ohio State,44.4,0.5416,42.4,0.5172
/players/c/crittja01.html,Javaris Crittenton,2007-08,20,LAL,NBA,SG,22,0,7.8,1.2,2.4,0.491,0,0.1,0.333,1.1,2.3,0.5,0.5,0.9,1.3,0.679,0.3,0.6,1,0.8,0.3,0,1,0.5,3.3,1,0,0,1,1853.7,113,10,2,2,2008-09,2007,19,LAL,Georgia Tech,45.4,0.5538,46.8,0.5708
/players/d/davidje01.html,Jermareo Davidson,2007-08,23,CHA,NBA,SF,38,2,8.5,1.3,3.3,0.408,0,0,NA,1.3,3.3,0.408,0.408,0.5,0.7,0.643,0.6,1.1,1.6,0.3,0.2,0.4,0.4,1.2,3.2,1,0,0,1,433.6,52,2,2,2,2008-09,2007,36,GSW,Alabama,30.8,0.3756,33.6,0.4096
/players/d/davisgl01.html,Glen Davis,2007-08,22,BOS,NBA,C,69,1,13.6,1.6,3.2,0.484,0,0,NA,1.6,3.2,0.484,0.484,1.4,2.2,0.66,1.4,1.6,3,0.4,0.4,0.3,0.9,2.3,4.5,1,0,0,1,10864.7,514,121,8,2,2014-15,2007,35,SEA,LSU,36.4,0.444,40.8,0.4976
/players/d/diazgu01.html,Guillermo Díaz,2007-08,22,LAC,NBA,SG,6,0,3,0.2,0.7,0.25,0,0.2,0,0.2,0.5,0.333,0.25,0.5,0.8,0.6,0.3,0,0.3,0.2,0,0,0,0,0.8,1,0,0,1,18,6,0,1,2,2007-08,2006,52,LAC,Miami (FL),35.8,0.4364,35,0.4266
/players/d/dudleja01.html,Jared Dudley,2007-08,22,CHA,NBA,PF,73,14,19,2.2,4.8,0.468,0.1,0.6,0.22,2.1,4.2,0.502,0.481,1.2,1.6,0.737,1.7,2.3,3.9,1.1,0.8,0.1,0.7,1.8,5.8,1,0,0,1,19997.4,887,286,13,1,2019-20,2007,22,CHA,Boston College,30.8,0.3756,33.6,0.4096
/players/d/duranke01.html,Kevin Durant,2007-08,19,OKC,NBA,SG,80,80,34.6,7.3,17.1,0.43,0.7,2.6,0.288,6.6,14.5,0.455,0.451,4.9,5.6,0.873,0.9,3.5,4.4,2.4,1,0.9,2.9,1.5,20.3,1,0,0,1,31297.2,849,849,12,2,2018-19,2007,2,SEA,Texas,39,0.4756,35,0.4268
/players/f/fazekni01.html,Nick Fazekas,2007-08,22,DAL,NBA,PF,4,0,2.3,0.5,1.3,0.4,0,0,NA,0.5,1.3,0.4,0.4,0,0,NA,0.3,0.5,0.8,0,0,0,0,0,1,1,0,0,1,268.8,26,0,1,2,2007-08,2007,34,DAL,Nevada,59.4,0.7244,57.6,0.7024
/players/f/fesenky01.html,Kyrylo Fesenko,2007-08,21,UTA,NBA,C,9,0,7.8,0.7,1.8,0.375,0,0,NA,0.7,1.8,0.375,0.375,0.2,0.4,0.5,1.6,1.2,2.8,0.2,0,0.3,0.9,2.1,1.6,1,0,0,1,1105.2,135,7,5,2,2011-12,2007,38,PHI,,41.4,0.5048,42.8,0.522
/players/g/gardnth01.html,Thomas Gardner,2007-08,22,CHI,NBA,SG,4,0,11.3,2.3,5.8,0.391,0.8,3,0.25,1.5,2.8,0.545,0.457,0,0.5,0,0.8,0.3,1,0.3,0,0,1,1,5.3,1,0,0,1,142.8,20,0,2,2,2008-09,NA,61,NA,NA,38,0.4634,38.6,0.4706
/players/g/gortama01.html,Marcin Gortat,2007-08,23,ORL,NBA,C,6,0,6.8,1.3,2.8,0.471,0,0,NA,1.3,2.8,0.471,0.471,0.3,0.5,0.667,1.3,1.3,2.7,0.3,0.2,0.2,0.3,0.7,3,1,0,0,1,20690.399999999998,806,587,12,2,2018-19,2005,57,PHO,,35,0.4268,37,0.4512
/players/g/grayaa01.html,Aaron Gray,2007-08,23,CHI,NBA,C,61,1,10,1.7,3.3,0.505,0,0,0,1.7,3.3,0.507,0.505,0.9,1.6,0.566,1.1,1.6,2.8,0.7,0.3,0.3,0.9,1.9,4.3,1,0,0,1,3854.2000000000003,318,87,7,2,2013-14,2007,49,CHI,Pitt,38,0.4634,38.6,0.4706
/players/g/greenje02.html,Jeff Green,2007-08,21,OKC,NBA,SF,80,52,28.2,4,9.4,0.427,0.3,1,0.276,3.7,8.4,0.444,0.441,2.2,3,0.744,1.3,3.5,4.7,1.5,0.6,0.6,2,2.5,10.5,1,0,0,1,26556.9,900,543,12,1,2019-20,2007,5,BOS,Georgetown,39,0.4756,35,0.4268
/players/g/greenta01.html,Taurean Green,2007-08,21,POR,NBA,PG,8,0,5.5,0.5,2,0.25,0.1,1,0.125,0.4,1,0.375,0.281,1,1,1,0,0.5,0.5,1,0.1,0,0.9,0.4,2.1,1,0,0,1,73.7,17,0,1,2,2007-08,2007,52,POR,Florida,34.2,0.417,32.4,0.395
/players/h/harrimi01.html,Mike Harris,2007-08,24,HOU,NBA,PF,17,0,9.4,1.6,3.2,0.5,0,0.1,0,1.6,3.1,0.519,0.5,0.5,0.8,0.615,1.4,1.8,3.2,0.2,0.4,0.2,0.5,0.9,3.6,1,0,0,1,498.20000000000005,54,0,4,2,2013-14,NA,61,NA,NA,45,0.5488,47.4,0.5782
/players/h/hawessp01.html,Spencer Hawes,2007-08,19,SAC,NBA,C,71,8,13.1,2.1,4.5,0.459,0.1,0.3,0.19,2,4.2,0.478,0.465,0.5,0.8,0.655,1,2.3,3.2,0.6,0.2,0.6,0.8,1.8,4.7,1,0,0,1,15537.1,684,368,10,2,2016-17,2007,10,SAC,Washington,48.2,0.588,44,0.5366
/players/h/horfoal01.html,Al Horford,2007-08,21,ATL,NBA,C,81,77,31.4,4.1,8.2,0.499,0,0.1,0,4.1,8.2,0.502,0.499,1.9,2.6,0.731,3.1,6.6,9.7,1.5,0.7,0.9,1.7,3.3,10.1,1,0,0,1,27632.9,846,839,13,1,2019-20,2007,3,ATL,Florida,26.4,0.322,26.8,0.3268
/players/j/jianlyi01.html,Yi Jianlian,2007-08,20,MIL,NBA,PF,66,49,25,3.3,7.9,0.421,0.1,0.3,0.286,3.2,7.6,0.427,0.427,1.8,2.2,0.841,1.6,3.6,5.2,0.8,0.5,0.8,1.4,2.3,8.6,1,0,0,1,6044,272,163,5,2,2011-12,2007,6,MIL,,36.2,0.4414,33,0.4024
/players/k/karlco01.html,Coby Karl,2007-08,24,LAL,NBA,SG,17,0,4.2,0.5,1.5,0.346,0.2,0.8,0.308,0.3,0.8,0.385,0.423,0.5,0.6,0.8,0.2,0.6,0.8,0.5,0.2,0.1,0.3,0.2,1.8,1,0,0,1,184.5,24,1,2,2,2009-10,NA,61,NA,NA,45.4,0.5538,46.8,0.5708
/players/l/landrca01.html,Carl Landry,2007-08,24,HOU,NBA,PF,42,0,16.9,3.2,5.2,0.616,0,0,0,3.2,5.2,0.619,0.616,1.7,2.6,0.661,2.3,2.6,4.9,0.5,0.4,0.2,0.6,2.3,8.1,1,0,0,1,11524.4,513,93,9,2,2015-16,2007,31,SEA,Purdue,45,0.5488,47.4,0.5782
/players/l/langfke01.html,Keith Langford,2007-08,24,SAS,NBA,SG,2,0,5,0.5,2,0.25,0,0,NA,0.5,2,0.25,0.25,0,0,NA,0,1,1,0,0,0,0,0.5,1,1,0,0,1,10,2,0,1,2,2007-08,NA,61,NA,NA,59.4,0.7244,58.6,0.7146
/players/l/lasmest01.html,Stéphane Lasme,2007-08,25,GSW,NBA,SF,1,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,303,16,4,1,2,2007-08,2007,46,GSW,UMass,37,0.4512,39,0.4756
/players/l/lawac01.html,Acie Law,2007-08,23,ATL,NBA,PG,56,6,15.4,1.7,4.2,0.401,0.1,0.6,0.206,1.6,3.6,0.433,0.416,0.7,0.9,0.792,0.2,0.8,1,2,0.5,0,1,1.3,4.2,1,0,0,1,2383.8,188,8,3,2,2010-11,2007,11,ATL,Texas A&M,26.4,0.322,26.8,0.3268
/players/m/mahinia01.html,Ian Mahinmi,2007-08,21,SAS,NBA,C,6,0,3.8,1,2,0.5,0,0,NA,1,2,0.5,0.5,1.5,1.5,1,0,0.8,0.8,0.2,0,0.7,0.3,0.7,3.5,1,0,0,1,10354.3,618,133,12,1,2019-20,2005,28,SAS,,59.4,0.7244,58.6,0.7146
/players/m/mcguido01.html,Dominic McGuire,2007-08,22,WAS,NBA,SG,70,1,9.9,0.6,1.5,0.379,0,0.1,0.167,0.5,1.4,0.392,0.383,0.2,0.5,0.438,0.8,1.2,2,0.6,0.3,0.4,0.6,1.1,1.3,1,0,0,1,5343.7,342,84,6,2,2012-13,2007,47,WAS,Fresno State,38,0.4634,39.2,0.478
/players/m/mcrobjo01.html,Josh McRoberts,2007-08,20,POR,NBA,PF,8,0,3.5,0.8,1.3,0.6,0,0.1,0,0.8,1.1,0.667,0.6,0,0,NA,0.3,1,1.3,0.3,0.1,0,0.3,0.1,1.5,1,0,0,1,8279.6,433,179,11,2,2017-18,2007,37,POR,Duke,34.2,0.417,32.4,0.395
/players/m/moonja01.html,Jamario Moon,2007-08,27,TOR,NBA,SF,78,75,27.8,3.6,7.4,0.485,0.5,1.6,0.328,3.1,5.8,0.528,0.52,0.8,1.1,0.741,1.2,5,6.2,1.2,1,1.4,0.7,1.9,8.5,1,0,0,1,6448.2,286,157,5,2,2011-12,NA,61,NA,NA,32.8,0.3998,36.2,0.4412
/players/n/navarju01.html,Juan Carlos Navarro,2007-08,27,MEM,NBA,SG,82,30,25.8,3.8,9.3,0.402,1.9,5.3,0.361,1.9,4.1,0.455,0.504,1.5,1.8,0.849,0.4,2.1,2.6,2.2,0.6,0,1.6,1.1,10.9,1,0,0,1,2115.6,82,30,1,2,2007-08,2002,40,WAS,,38.8,0.4732,37.6,0.4586
/players/n/nichode01.html,Demetris Nichols,2007-08,23,CLE,NBA,SF,3,0,4.7,0.3,2.7,0.125,0,1,0,0.3,1.7,0.2,0.125,0,0,NA,0,0.3,0.3,0,0,0,0.7,0,0.7,1,0,0,1,57.800000000000004,18,0,2,2,2008-09,2007,53,POR,Syracuse,38.8,0.4732,44.4,0.5416
/players/n/noahjo01.html,Joakim Noah,2007-08,22,CHI,NBA,C,74,31,20.7,2.4,5,0.482,0,0,0,2.4,4.9,0.484,0.482,1.8,2.6,0.691,2.4,3.3,5.6,1.1,0.9,0.9,1.2,2.3,6.6,1,0,0,1,18601.8,667,512,12,2,2018-19,2007,9,CHI,Florida,38,0.4634,38.6,0.4706
/players/p/pecheol01.html,Oleksiy Pecherov,2007-08,22,WAS,NBA,C,35,0,9.1,1.3,3.6,0.352,0.5,1.7,0.283,0.8,1.9,0.415,0.42,0.6,0.9,0.645,0.6,1.3,1.9,0.2,0.2,0.1,0.5,0.9,3.6,1,0,0,1,1045.6999999999998,111,5,3,2,2009-10,2006,18,WAS,,38,0.4634,39.2,0.478
/players/p/perovko01.html,Kosta Perovic,2007-08,22,GSW,NBA,C,7,0,5.4,0.4,1.4,0.3,0,0,NA,0.4,1.4,0.3,0.3,0.6,0.9,0.667,0.9,1,1.9,0.1,0,0.3,0.1,0.9,1.4,1,0,0,1,37.800000000000004,7,0,1,2,2007-08,2006,38,GSW,,37,0.4512,39,0.4756
/players/p/powelka01.html,Kasib Powell,2007-08,26,MIA,NBA,SF,11,4,27.6,3.2,8.6,0.368,0.7,3,0.242,2.5,5.6,0.435,0.411,0.5,0.8,0.667,0.7,3.3,4,1.6,0.8,0.2,0.5,1.6,7.6,1,0,0,1,303.6,11,4,1,2,2007-08,NA,61,NA,NA,44.4,0.5416,42.4,0.5172
/players/p/pruitga01.html,Gabe Pruitt,2007-08,21,BOS,NBA,PG,15,0,6.3,0.9,2.6,0.359,0.2,0.8,0.25,0.7,1.8,0.407,0.397,0.1,0.1,0.5,0.1,0.5,0.5,0.9,0.3,0,0.3,0.7,2.1,1,0,0,1,461.09999999999997,62,0,2,2,2008-09,2007,32,BOS,USC,36.4,0.444,40.8,0.4976
/players/r/richach01.html,Chris Richard,2007-08,23,MIN,NBA,C,52,3,10.7,0.8,1.7,0.471,0,0,NA,0.8,1.7,0.471,0.471,0.3,0.5,0.593,1,1.6,2.6,0.3,0.2,0.2,0.5,1.6,1.9,1,0,0,1,779.6,70,3,2,2,2009-10,2007,41,MIN,Florida,43.6,0.5316,37.8,0.4608
/players/s/sambch01.html,Cheikh Samb,2007-08,23,DET,NBA,C,4,0,7.8,0.8,1,0.75,0,0,NA,0.8,1,0.75,0.75,0.3,0.5,0.5,0.8,1,1.8,0,0.3,0.5,0.3,2,1.8,1,0,0,1,114.2,22,0,2,2,2008-09,2006,51,LAL,,55,0.6708,56.8,0.6928
/players/s/scolalu01.html,Luis Scola,2007-08,27,HOU,NBA,PF,82,39,24.7,4.2,8.2,0.515,0,0,0,4.2,8.1,0.517,0.515,1.9,2.9,0.668,2.1,4.3,6.4,1.3,0.7,0.2,1.3,2.9,10.3,1,0,0,1,19000.100000000002,743,505,10,2,2016-17,2002,56,SAS,,45,0.5488,47.4,0.5782
/players/s/sessira01.html,Ramon Sessions,2007-08,21,MIL,NBA,PG,17,7,26.5,3,6.9,0.436,0.2,0.4,0.429,2.8,6.5,0.436,0.449,1.9,2.4,0.78,0.5,2.9,3.4,7.5,1,0.2,2.1,1.5,8.1,1,0,0,1,16108.900000000001,691,146,11,2,2017-18,2007,56,MIL,Nevada,36.2,0.4414,33,0.4024
/players/s/simsco01.html,Courtney Sims,2007-08,24,IND,NBA,C,3,0,3.7,0,0.3,0,0,0,NA,0,0.3,0,0,0,0,NA,0.3,0.3,0.7,0.3,0,0,0,0.7,0,1,0,0,1,24.1,5,0,2,2,2008-09,NA,61,NA,NA,45.8,0.5586,43.4,0.5294
/players/s/smithja02.html,Jason Smith,2007-08,21,PHI,NBA,PF,76,1,14.6,1.9,4.1,0.455,0.1,0.2,0.286,1.8,3.9,0.463,0.461,0.7,1.1,0.659,1,2,3,0.3,0.3,0.7,0.6,1.9,4.5,1,0,0,1,10032.300000000001,616,104,11,2,2018-19,2007,20,MIA,Colorado State,39.4,0.4802,37.8,0.4608
/players/s/strawdj01.html,D.J. Strawberry,2007-08,22,PHO,NBA,SG,33,0,8.2,0.9,2.8,0.315,0.2,0.8,0.24,0.7,2,0.343,0.348,0.3,0.6,0.474,0.3,0.6,0.8,0.9,0.4,0.2,0.3,1.1,2.2,1,0,0,1,270.59999999999997,33,0,1,2,2007-08,2007,59,PHO,Maryland,50,0.61,52.2,0.6368
/players/s/stuckro01.html,Rodney Stuckey,2007-08,21,DET,NBA,PG,57,2,19,2.7,6.7,0.401,0.1,0.3,0.188,2.6,6.4,0.41,0.404,2.2,2.7,0.814,0.6,1.7,2.3,2.8,0.9,0.1,1.4,2,7.6,1,0,0,1,17895.5,651,302,10,2,2016-17,2007,15,DET,Eastern Washington,55,0.6708,56.8,0.6928
/players/t/thornal01.html,Al Thornton,2007-08,24,LAC,NBA,PF,79,31,27.3,4.7,11,0.429,0.5,1.6,0.331,4.2,9.4,0.447,0.454,2.7,3.6,0.743,1.2,3.3,4.5,1.2,0.6,0.5,1.6,2.5,12.7,1,0,0,1,8271.800000000001,296,167,4,2,2010-11,2007,14,LAC,Florida State,35.8,0.4364,35,0.4266
/players/t/tuckeal02.html,Alando Tucker,2007-08,23,PHO,NBA,SF,6,0,8,1.3,3.7,0.364,0.2,0.7,0.25,1.2,3,0.389,0.386,0.8,1,0.833,0.7,0.7,1.3,0,0,0.2,0,0.3,3.7,1,0,0,1,426.7,51,1,3,2,2009-10,2007,29,PHO,Wisconsin,50,0.61,52.2,0.6368
/players/w/washida01.html,Darius Washington,2007-08,22,SAS,NBA,SG,18,0,8.1,1.2,2.7,0.438,0.2,0.7,0.333,0.9,2,0.472,0.479,0.4,0.7,0.538,0.2,0.9,1.1,0.8,0.3,0,0.8,0.9,2.9,1,0,0,1,145.79999999999998,18,0,1,2,2007-08,NA,61,NA,NA,59.4,0.7244,58.6,0.7146
/players/w/watkida01.html,Darryl Watkins,2007-08,23,SAC,NBA,C,9,0,7.9,0.6,1.7,0.333,0,0,NA,0.6,1.7,0.333,0.333,0.2,0.6,0.4,0.6,0.8,1.3,0,0.2,0.2,0.8,0.9,1.3,1,0,0,1,169.10000000000002,14,0,2,2,2011-12,NA,61,NA,NA,48.2,0.588,44,0.5366
/players/w/watsocj01.html,C.J. Watson,2007-08,23,GSW,NBA,PG,32,0,11.5,1.3,3.2,0.426,0.3,0.8,0.346,1.1,2.3,0.453,0.47,0.7,0.9,0.793,0.4,0.6,1,1.1,0.5,0,0.6,0.6,3.7,1,0,0,1,12091.2,600,104,10,2,2016-17,NA,61,NA,NA,37,0.4512,39,0.4756
/players/w/westma02.html,Mario West,2007-08,23,ATL,NBA,SG,64,2,4.2,0.3,0.8,0.429,0,0.1,0,0.3,0.7,0.467,0.429,0.3,0.4,0.654,0.4,0.3,0.8,0.2,0.2,0.1,0.1,1,0.9,1,0,0,1,795.3,162,9,4,2,2010-11,NA,61,NA,NA,26.4,0.322,26.8,0.3268
/players/w/willima04.html,Marcus Williams,2007-08,21,SAS,NBA,SF,1,0,2,0,1,0,0,0,NA,0,1,0,0,0,0,NA,0,0,0,0,0,1,0,0,0,1,0,0,1,39,13,0,2,2,2008-09,2006,22,NJN,UConn,59.4,0.7244,58.6,0.7146
/players/w/willise01.html,Sean Williams,2007-08,21,NJN,NBA,C,73,29,17.5,2.2,4.2,0.538,0,0,NA,2.2,4.2,0.538,0.538,1.1,1.8,0.609,1.6,2.8,4.4,0.4,0.4,1.5,1,2.6,5.6,1,0,0,1,1978.6,137,29,4,2,2011-12,2007,17,NJN,Boston College,45.6,0.5562,42.6,0.5196
/players/w/wrighbr03.html,Brandan Wright,2007-08,20,GSW,NBA,PF,38,6,9.9,1.6,2.9,0.554,0,0,NA,1.6,2.9,0.554,0.554,0.7,1.1,0.675,1,1.6,2.6,0.2,0.2,0.6,0.3,0.9,4,1,0,0,1,6955.5,428,62,9,2,2017-18,2007,8,CHA,UNC,37,0.4512,39,0.4756
/players/w/wrighju01.html,Julian Wright,2007-08,20,CHA,NBA,SF,57,1,11.2,1.6,3,0.533,0.2,0.4,0.417,1.4,2.5,0.552,0.562,0.6,0.9,0.635,0.6,1.5,2.1,0.7,0.5,0.2,0.6,0.8,3.9,1,0,0,1,3045.4,231,40,4,2,2010-11,2007,13,NOK,Kansas,30.8,0.3756,33.6,0.4096
/players/y/youngni01.html,Nick Young,2007-08,22,WAS,NBA,SG,75,2,15.4,2.8,6.4,0.439,0.5,1.3,0.4,2.3,5,0.45,0.481,1.3,1.7,0.815,0.3,1.2,1.5,0.8,0.5,0.1,1.3,1.7,7.5,1,0,0,1,16412.3,720,201,12,2,2018-19,2007,16,WAS,USC,38,0.4634,39.2,0.478
/players/y/youngth01.html,Thaddeus Young,2007-08,19,PHI,NBA,PF,74,22,21,3.6,6.6,0.539,0.1,0.3,0.316,3.5,6.4,0.548,0.545,1,1.4,0.738,1.6,2.6,4.2,0.8,1,0.1,0.9,1.7,8.2,1,0,0,1,29279.2,965,687,13,1,2019-20,2007,12,PHI,Georgia Tech,39.4,0.4802,37.8,0.4608
/players/a/ajincal01.html,Alexis Ajinça,2008-09,20,CHA,NBA,PF,31,4,5.9,0.8,2.2,0.362,0,0.1,0,0.8,2.2,0.373,0.362,0.6,0.9,0.714,0.3,0.7,1,0.1,0.2,0.2,0.4,1.1,2.3,1,0,0,1,3909.1,293,76,7,2,2016-17,2008,20,CHA,,39.6,0.4828,39,0.4756
/players/a/alexajo01.html,Joe Alexander,2008-09,22,MIL,NBA,SF,59,0,12.1,1.7,4.2,0.416,0.3,0.8,0.348,1.5,3.4,0.432,0.449,1,1.4,0.699,0.7,1.2,1.9,0.7,0.3,0.5,0.9,1.8,4.7,1,0,0,1,742.6999999999999,67,0,2,2,2009-10,2008,8,MIL,West Virginia,33,0.4024,31.6,0.3854
/players/a/anderry01.html,Ryan Anderson,2008-09,20,NJN,NBA,PF,66,30,19.9,2.4,6.2,0.393,1,2.9,0.365,1.4,3.3,0.417,0.478,1.5,1.8,0.845,1.6,3.1,4.7,0.8,0.7,0.3,1,2.4,7.4,1,0,0,1,16774.2,649,289,12,1,2019-20,2008,21,NJN,California,42.6,0.5196,40,0.488
/players/a/arthuda01.html,Darrell Arthur,2008-09,20,MEM,NBA,PF,76,64,19.3,2.5,5.7,0.438,0,0,0,2.5,5.7,0.44,0.438,0.5,0.8,0.667,1.4,3.1,4.6,0.6,0.7,0.7,0.6,2.7,5.6,1,0,0,1,8948,503,106,9,2,2017-18,2008,27,NOH,Kansas,37.6,0.4586,32.4,0.3952
/players/a/augusdj01.html,D.J. Augustin,2008-09,21,CHA,NBA,PG,72,12,26.5,3.7,8.6,0.43,1.5,3.4,0.439,2.2,5.2,0.424,0.517,2.9,3.2,0.893,0.2,1.6,1.8,3.5,0.6,0,1.7,1.9,11.8,1,0,0,1,20624.9,856,313,12,1,2019-20,2008,9,CHA,Texas,39.6,0.4828,39,0.4756
/players/b/batumni01.html,Nicolas Batum,2008-09,20,POR,NBA,SF,79,76,18.4,2,4.6,0.446,0.8,2.1,0.369,1.3,2.4,0.513,0.532,0.5,0.7,0.808,1.1,1.7,2.8,0.9,0.6,0.5,0.6,1.8,5.4,1,0,0,1,24738.8,789,714,12,1,2019-20,2008,25,HOU,,32.4,0.395,35,0.4268
/players/b/bayleje01.html,Jerryd Bayless,2008-09,20,POR,NBA,PG,53,0,12.4,1.3,3.6,0.365,0.1,0.5,0.259,1.2,3.1,0.383,0.384,1.6,1.9,0.806,0.2,0.9,1.1,1.5,0.3,0,1.1,1.5,4.3,1,0,0,1,12489.6,586,99,11,2,2018-19,2008,11,IND,Arizona,32.4,0.395,35,0.4268
/players/b/beaslmi01.html,Michael Beasley,2008-09,20,MIA,NBA,PF,81,19,24.8,5.6,11.8,0.472,0.4,1,0.407,5.2,10.8,0.478,0.49,2.3,3,0.772,1.4,4.1,5.4,1,0.5,0.5,1.5,2.3,13.9,1,0,0,1,13891.4,609,238,11,2,2018-19,2008,2,MIA,Kansas State,42.4,0.5172,42.6,0.5196
/players/b/brownbo02.html,Bobby Brown,2008-09,24,SAC,NBA,SG,47,1,14.4,2,5.3,0.381,0.7,2,0.33,1.3,3.3,0.412,0.443,0.6,0.7,0.765,0.2,0.6,0.8,1.9,0.3,0,1,1.6,5.2,1,0,0,1,1690.2,158,2,4,2,2017-18,NA,61,NA,NA,44,0.5366,36.4,0.4438
